File,Total Time,Coding %,Debugging %,Testing %,FC% Flow Complexity,OV% Object Vocabulary,OC% Object Conjuration,AI% Arithmetic Intricacy,DT% Data Transfer,ID% Inline Data,CS% Code Structure,CM% Comments,CCR Code to Comment Ratio,ECF Essential Comment Factor,CSM Code Structure Modularity,LD Logic Density,SDE Source Divergence Entropy,IDF Information Diversity Factor,OCF Object Convolution Factor,LLOC Logical Lines of Code,Multi Line Comments,Single Line Comments,High Quality Comments,Strings,Numeric Constants,Code Nature,Quality Notes Count,Quality Notes Detail,
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\com\google\firebase\remoteconfig\R.java,0,56,27,17,0,76,9,0,0,0,12,2,33,50,196,0,0,66,13,2,1,0,1,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\com\google\firebase\storage\R.java,0,56,27,17,0,76,9,0,0,0,12,2,33,50,196,0,0,66,13,2,1,0,1,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\de\hdodenhof\circleimageview\R.java,3,52,29,19,0,58,25,0,6,2,9,1,7,20,156,53,15,260,30,12,1,0,1,0,9,Normal,0,
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\reports\lint-results-release-fatal.html,3,48,31,21,26,43,11,2,7,1,9,0,0,0,278,125,40,150,22,7,0,1,0,7,0,Normal,0,
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\src\androidTest\java\com\events\example\eleglance\ExampleInstrumentedTest.java,2,55,27,18,0,81,6,0,4,0,7,1,33,66,199,16,26,47,13,5,1,1,2,1,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\src\main\java\com\events\example\eleglance\AdminAdapter.java,7,50,31,19,16,67,8,0,4,0,5,0,0,0,187,33,40,77,23,11,0,0,0,0,0,Normal,0,
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\src\main\java\com\events\example\eleglance\AdminConsole.java,13,51,29,20,7,64,17,0,6,0,7,0,4,14,135,23,35,162,24,41,0,2,2,3,0,Normal,1,* Needs more comments. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\src\main\java\com\events\example\eleglance\AdminPanel.java,18,48,32,20,21,52,14,0,6,0,7,0,6,17,156,27,42,170,24,47,0,3,3,4,0,Normal,1,* Needs more comments. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\src\main\java\com\events\example\eleglance\AppStatus.java,8,49,31,20,21,58,10,0,4,0,6,0,4,14,137,42,36,105,17,20,1,0,1,2,0,Normal,0,
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\src\main\java\com\events\example\eleglance\CheckAuth.java,1,55,27,18,0,82,7,0,0,0,10,0,25,50,155,0,0,50,10,3,1,0,1,0,0,Normal,0,
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\src\main\java\com\events\example\eleglance\DeleteEvent.java,31,51,30,20,10,62,16,0,5,0,6,1,38,114,142,25,35,165,27,82,0,32,32,10,0,Normal,0,
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\src\main\java\com\events\example\eleglance\EventAdapter.java,7,50,30,19,15,67,9,0,4,0,5,0,33,80,189,33,42,81,25,11,1,3,4,0,0,Normal,0,
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\src\main\java\com\events\example\eleglance\EventCreate.java,47,50,30,20,15,53,17,0,8,0,6,1,34,131,106,43,41,200,29,122,2,44,42,19,2,Normal,0,
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\src\main\java\com\events\example\eleglance\EventManage.java,26,52,29,19,7,65,16,0,5,0,6,1,41,152,108,30,33,160,27,69,0,29,29,4,0,Normal,0,
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\src\main\java\com\events\example\eleglance\EventMessage.java,4,49,31,20,9,49,26,0,4,0,12,0,3,9,179,19,27,322,22,25,1,0,1,0,0,Normal,2,* Needs more comments. * Code structure may be too fragmented. 
